symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
ZFP36L2	zinc finger protein 36, C3H type-like 2	678	ENSG00000152518	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CCHCR1	coiled-coil alpha-helical rod protein 1	54535	ENSG00000204536	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
POU6F1	POU class 6 homeobox 1	5463	ENSG00000184271	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MYOF	myoferlin	26509	ENSG00000138119	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
NKX6-3	NK6 homeobox 3	157848	ENSG00000165066	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
RNF8	ring finger protein 8, E3 ubiquitin protein ligase	9025	ENSG00000112130	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	3784	ENSG00000053918	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
RAB3IP	RAB3A interacting protein (rabin3)	117177	ENSG00000127328	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
OASL	2'-5'-oligoadenylate synthetase-like	8638	ENSG00000135114	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
KIF11	kinesin family member 11	3832	ENSG00000138160	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
XAF1	XIAP associated factor 1	54739	ENSG00000132530	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PHYH	phytanoyl-CoA 2-hydroxylase	5264	ENSG00000107537	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TSPAN8	tetraspanin 8	7103	ENSG00000127324	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PXDN	peroxidasin homolog (Drosophila)	7837	ENSG00000130508	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ADA	adenosine deaminase	100	ENSG00000196839	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
HMG20A	high mobility group 20A	10363	ENSG00000140382	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
RFX3	regulatory factor X, 3 (influences HLA class II expression)	5991	ENSG00000080298	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ZNF697	zinc finger protein 697	90874	ENSG00000143067	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
FITM2	fat storage-inducing transmembrane protein 2	128486	ENSG00000197296	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
WFS1	Wolfram syndrome 1 (wolframin)	7466	ENSG00000109501	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)	4085	ENSG00000164109	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MESP2	mesoderm posterior 2 homolog (mouse)	145873	ENSG00000188095	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	8260	ENSG00000102030	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ACP1	acid phosphatase 1, soluble	52	ENSG00000143727	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MBOAT1	membrane bound O-acyltransferase domain containing 1	154141	ENSG00000172197	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
FST	follistatin	10468	ENSG00000134363	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ATMIN	ATM interactor	23300	ENSG00000166454	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TUBB	tubulin, beta class I	203068	ENSG00000196230	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MYT1L	myelin transcription factor 1-like	23040	ENSG00000186487	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
HMGA2	high mobility group AT-hook 2	8091	ENSG00000149948	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PIGW	phosphatidylinositol glycan anchor biosynthesis, class W	284098	ENSG00000184886	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MUCL1	mucin-like 1	118430	ENSG00000172551	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PARP14	poly (ADP-ribose) polymerase family, member 14	54625	ENSG00000173193	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MECP2	methyl CpG binding protein 2 (Rett syndrome)	4204	ENSG00000169057	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ESRP1	epithelial splicing regulatory protein 1	54845	ENSG00000104413	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
FLOT1	flotillin 1	10211	ENSG00000137312	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CREB5	cAMP responsive element binding protein 5	9586	ENSG00000146592	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TGFB2	transforming growth factor, beta 2	7042	ENSG00000092969	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
NUCB2	nucleobindin 2	4925	ENSG00000070081	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
HSPB3	heat shock 27kDa protein 3	8988	ENSG00000169271	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TAMM41	TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)	132001	ENSG00000144559	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
WWOX	WW domain containing oxidoreductase	51741	ENSG00000186153	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
HK1	hexokinase 1	3098	ENSG00000156515	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ZNF732	zinc finger protein 732	654254		cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PTPRR	protein tyrosine phosphatase, receptor type, R	5801	ENSG00000153233	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
NRM	nurim (nuclear envelope membrane protein)	11270	ENSG00000137404	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TIGD4	tigger transposable element derived 4	201798	ENSG00000169989	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SLC30A8	solute carrier family 30 (zinc transporter), member 8	169026	ENSG00000164756	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)	80207	ENSG00000125741	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
GAK	cyclin G associated kinase	2580	ENSG00000178950	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TSEN2	tRNA splicing endonuclease 2 homolog (S. cerevisiae)	80746	ENSG00000154743	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
POT1	protection of telomeres 1 homolog (S. pombe)	25913	ENSG00000128513	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CMC2	COX assembly mitochondrial protein 2 homolog (S. cerevisiae)	56942	ENSG00000103121	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
EIF5AL1	eukaryotic translation initiation factor 5A-like 1	143244	ENSG00000253626	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CIB1	calcium and integrin binding 1 (calmyrin)	10519	ENSG00000185043	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MED31	mediator complex subunit 31	51003	ENSG00000108590	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
C11orf54	chromosome 11 open reading frame 54	28970	ENSG00000182919	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
RTN2	reticulon 2	6253	ENSG00000125744	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
RHBDD1	rhomboid domain containing 1	84236	ENSG00000144468	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SPAG17	sperm associated antigen 17	200162	ENSG00000155761	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TICRR	TOPBP1-interacting checkpoint and replication regulator	90381	ENSG00000140534	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	ENSG00000181092	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
VGLL4	vestigial like 4 (Drosophila)	9686	ENSG00000144560	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MPHOSPH9	M-phase phosphoprotein 9	10198	ENSG00000051825	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CCDC3	coiled-coil domain containing 3	83643	ENSG00000151468	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
NR1D2	nuclear receptor subfamily 1, group D, member 2	9975	ENSG00000174738	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
IRX3	iroquois homeobox 3	79191	ENSG00000177508	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	6832	ENSG00000156502	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SRSF9	serine/arginine-rich splicing factor 9	8683	ENSG00000111786	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
FAF1	Fas (TNFRSF6) associated factor 1	11124	ENSG00000185104	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
STK4	serine/threonine kinase 4	6789	ENSG00000101109	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
KAT6A	K(lysine) acetyltransferase 6A	7994	ENSG00000083168	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
DDX52	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	11056	ENSG00000141141	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ZNF141	zinc finger protein 141	7700	ENSG00000131127	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
VARS2	valyl-tRNA synthetase 2, mitochondrial (putative)	57176	ENSG00000137411	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
TBX15	T-box 15	6913	ENSG00000092607	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
FANCL	Fanconi anemia, complementation group L	55120	ENSG00000115392	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
METTL7A	methyltransferase like 7A	25840	ENSG00000185432	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
JAZF1	JAZF zinc finger 1	221895	ENSG00000153814	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
AP3S2	adaptor-related protein complex 3, sigma 2 subunit	10239	ENSG00000250021,ENSG00000157823	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
C2CD4B	C2 calcium-dependent domain containing 4B	388125	ENSG00000205502	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
ETV1	ets variant 1	2115	ENSG00000006468	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SMAGP	small cell adhesion glycoprotein	57228	ENSG00000170545	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
CMIP	c-Maf inducing protein	80790	ENSG00000153815	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PPARG	peroxisome proliferator-activated receptor gamma	5468	ENSG00000132170	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
C12orf65	chromosome 12 open reading frame 65	91574	ENSG00000130921	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
MRPS18A	mitochondrial ribosomal protein S18A	55168	ENSG00000096080	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
PLEKHA1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	59338	ENSG00000107679	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
VEGFA	vascular endothelial growth factor A	7422	ENSG00000112715	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
OPTN	optineurin	10133	ENSG00000123240	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.0047
SEMG2	semenogelin II	6407	ENSG00000124157	cellular component	membrane-bounded organelle	GO:0043227	0.0047
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	membrane-bounded organelle	GO:0043227	0.0047
PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	201562	ENSG00000206527	cellular component	membrane-bounded organelle	GO:0043227	0.0047
MAP3K5	mitogen-activated protein kinase kinase kinase 5	4217	ENSG00000197442	cellular component	membrane-bounded organelle	GO:0043227	0.0047
PPP1R13L	protein phosphatase 1, regulatory subunit 13 like	10848	ENSG00000104881	cellular component	membrane-bounded organelle	GO:0043227	0.0047
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	cellular component	membrane-bounded organelle	GO:0043227	0.0047
QPCTL	glutaminyl-peptide cyclotransferase-like	54814	ENSG00000011478	cellular component	membrane-bounded organelle	GO:0043227	0.0047
LEMD3	LEM domain containing 3	23592	ENSG00000174106	cellular component	membrane-bounded organelle	GO:0043227	0.0047
KLF14	Kruppel-like factor 14	136259	ENSG00000174595	cellular component	membrane-bounded organelle	GO:0043227	0.0047
ZNF721	zinc finger protein 721	170960	ENSG00000182903	cellular component	membrane-bounded organelle	GO:0043227	0.0047
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	cellular component	membrane-bounded organelle	GO:0043227	0.0047
ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	23	ENSG00000204574	cellular component	membrane-bounded organelle	GO:0043227	0.0047
MEST	mesoderm specific transcript homolog (mouse)	4232	ENSG00000106484	cellular component	membrane-bounded organelle	GO:0043227	0.0047
BCLAF1	BCL2-associated transcription factor 1	9774	ENSG00000029363	cellular component	membrane-bounded organelle	GO:0043227	0.0047
EXOSC9	exosome component 9	5393	ENSG00000123737	cellular component	membrane-bounded organelle	GO:0043227	0.0047
RPS24	ribosomal protein S24	6229	ENSG00000138326	cellular component	membrane-bounded organelle	GO:0043227	0.0047
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240	cellular component	membrane-bounded organelle	GO:0043227	0.0047
IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma	3421	ENSG00000067829	cellular component	membrane-bounded organelle	GO:0043227	0.0047
COL4A4	collagen, type IV, alpha 4	1286	ENSG00000081052	cellular component	membrane-bounded organelle	GO:0043227	0.0047
TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	79101	ENSG00000166012	cellular component	membrane-bounded organelle	GO:0043227	0.0047
