symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
C12orf10	chromosome 12 open reading frame 10	60314	ENSG00000139637	cellular component	intracellular part	GO:0044424	0.3819
EN1	engrailed homeobox 1	2019	ENSG00000163064	cellular component	intracellular part	GO:0044424	0.3819
WNK1	WNK lysine deficient protein kinase 1	65125	ENSG00000060237	cellular component	intracellular part	GO:0044424	0.3819
INPP5K	inositol polyphosphate-5-phosphatase K	51763	ENSG00000132376	cellular component	intracellular part	GO:0044424	0.3819
CALCOCO1	calcium binding and coiled-coil domain 1	57658	ENSG00000012822	cellular component	intracellular part	GO:0044424	0.3819
OVCA2	ovarian tumor suppressor candidate 2	124641	ENSG00000262664,ENSG00000214014	cellular component	intracellular part	GO:0044424	0.3819
EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	ENSG00000108883	cellular component	intracellular part	GO:0044424	0.3819
UVSSA	UV-stimulated scaffold protein A	57654	ENSG00000163945	cellular component	intracellular part	GO:0044424	0.3819
FBXL14	F-box and leucine-rich repeat protein 14	144699	ENSG00000171823	cellular component	intracellular part	GO:0044424	0.3819
PTDSS2	phosphatidylserine synthase 2	81490	ENSG00000174915	cellular component	intracellular part	GO:0044424	0.3819
SP7	Sp7 transcription factor	121340	ENSG00000170374	cellular component	intracellular part	GO:0044424	0.3819
CKB	creatine kinase, brain	1152	ENSG00000166165	cellular component	intracellular part	GO:0044424	0.3819
MRPL21	mitochondrial ribosomal protein L21	219927	ENSG00000197345	cellular component	intracellular part	GO:0044424	0.3819
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular part	GO:0044424	0.3819
ZNF385A	zinc finger protein 385A	25946	ENSG00000161642	cellular component	intracellular part	GO:0044424	0.3819
REPIN1	replication initiator 1	29803	ENSG00000214022	cellular component	intracellular part	GO:0044424	0.3819
PIGC	phosphatidylinositol glycan anchor biosynthesis, class C	5279	ENSG00000135845	cellular component	intracellular part	GO:0044424	0.3819
EXOSC2	exosome component 2	23404	ENSG00000130713	cellular component	intracellular part	GO:0044424	0.3819
DDB2	damage-specific DNA binding protein 2, 48kDa	1643	ENSG00000134574	cellular component	intracellular part	GO:0044424	0.3819
PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	54872	ENSG00000174227	cellular component	intracellular part	GO:0044424	0.3819
COLEC10	collectin sub-family member 10 (C-type lectin)	10584	ENSG00000184374	cellular component	intracellular part	GO:0044424	0.3819
GJC1	gap junction protein, gamma 1, 45kDa	10052	ENSG00000182963	cellular component	intracellular part	GO:0044424	0.3819
EPS8L2	EPS8-like 2	64787	ENSG00000177106	cellular component	intracellular part	GO:0044424	0.3819
PLCD3	phospholipase C, delta 3	113026	ENSG00000161714	cellular component	intracellular part	GO:0044424	0.3819
MRPL28	mitochondrial ribosomal protein L28	10573	ENSG00000086504	cellular component	intracellular part	GO:0044424	0.3819
ALDH3B1	aldehyde dehydrogenase 3 family, member B1	221		cellular component	intracellular part	GO:0044424	0.3819
CCDC103	coiled-coil domain containing 103	388389	ENSG00000167131	cellular component	intracellular part	GO:0044424	0.3819
TBL3	transducin (beta)-like 3	10607	ENSG00000183751	cellular component	intracellular part	GO:0044424	0.3819
SPPL2C	signal peptide peptidase like 2C	162540	ENSG00000185294	cellular component	intracellular part	GO:0044424	0.3819
IFT140	intraflagellar transport 140 homolog (Chlamydomonas)	9742	ENSG00000187535	cellular component	intracellular part	GO:0044424	0.3819
GRB10	growth factor receptor-bound protein 10	2887	ENSG00000106070	cellular component	intracellular part	GO:0044424	0.3819
DLX5	distal-less homeobox 5	1749	ENSG00000105880	cellular component	intracellular part	GO:0044424	0.3819
MBOAT1	membrane bound O-acyltransferase domain containing 1	154141	ENSG00000172197	cellular component	intracellular part	GO:0044424	0.3819
COBL	cordon-bleu homolog (mouse)	23242	ENSG00000106078	cellular component	intracellular part	GO:0044424	0.3819
TMEM176B	transmembrane protein 176B	28959	ENSG00000106565	cellular component	intracellular part	GO:0044424	0.3819
CPED1	cadherin-like and PC-esterase domain containing 1	79974	ENSG00000106034	cellular component	intracellular part	GO:0044424	0.3819
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	cellular component	intracellular part	GO:0044424	0.3819
TIGD3	tigger transposable element derived 3	220359	ENSG00000173825	cellular component	intracellular part	GO:0044424	0.3819
RPS2	ribosomal protein S2	6187	ENSG00000140988	cellular component	intracellular part	GO:0044424	0.3819
INSIG2	insulin induced gene 2	51141	ENSG00000125629	cellular component	intracellular part	GO:0044424	0.3819
IGFBP6	insulin-like growth factor binding protein 6	3489	ENSG00000167779	cellular component	intracellular part	GO:0044424	0.3819
RASSF7	Ras association (RalGDS/AF-6) domain family (N-terminal) member 7	8045	ENSG00000099849	cellular component	intracellular part	GO:0044424	0.3819
TRAK1	trafficking protein, kinesin binding 1	22906	ENSG00000182606	cellular component	intracellular part	GO:0044424	0.3819
ARL2	ADP-ribosylation factor-like 2	402	ENSG00000213465	cellular component	intracellular part	GO:0044424	0.3819
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	cellular component	intracellular part	GO:0044424	0.3819
RTN4	reticulon 4	57142	ENSG00000115310	cellular component	intracellular part	GO:0044424	0.3819
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	cellular component	intracellular part	GO:0044424	0.3819
MSRB1	methionine sulfoxide reductase B1	51734	ENSG00000198736	cellular component	intracellular part	GO:0044424	0.3819
CKAP5	cytoskeleton associated protein 5	9793	ENSG00000175216	cellular component	intracellular part	GO:0044424	0.3819
PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	10594	ENSG00000174231	cellular component	intracellular part	GO:0044424	0.3819
ZNF619	zinc finger protein 619	285267	ENSG00000177873	cellular component	intracellular part	GO:0044424	0.3819
HDAC5	histone deacetylase 5	10014	ENSG00000108840	cellular component	intracellular part	GO:0044424	0.3819
ERC1	ELKS/RAB6-interacting/CAST family member 1	23085	ENSG00000082805	cellular component	intracellular part	GO:0044424	0.3819
BLOC1S2	biogenesis of lysosomal organelles complex-1, subunit 2	282991	ENSG00000196072	cellular component	intracellular part	GO:0044424	0.3819
DBF4B	DBF4 homolog B (S. cerevisiae)	80174	ENSG00000161692	cellular component	intracellular part	GO:0044424	0.3819
RAB11FIP3	RAB11 family interacting protein 3 (class II)	9727	ENSG00000090565	cellular component	intracellular part	GO:0044424	0.3819
NUDT19	nudix (nucleoside diphosphate linked moiety X)-type motif 19	390916	ENSG00000213965	cellular component	intracellular part	GO:0044424	0.3819
NOV	nephroblastoma overexpressed	4856	ENSG00000136999	cellular component	intracellular part	GO:0044424	0.3819
NFE2	nuclear factor (erythroid-derived 2), 45kDa	4778	ENSG00000123405	cellular component	intracellular part	GO:0044424	0.3819
ZNF775	zinc finger protein 775	285971	ENSG00000196456	cellular component	intracellular part	GO:0044424	0.3819
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	cellular component	intracellular part	GO:0044424	0.3819
MRPL49	mitochondrial ribosomal protein L49	740	ENSG00000149792	cellular component	intracellular part	GO:0044424	0.3819
ZCCHC2	zinc finger, CCHC domain containing 2	54877	ENSG00000141664	cellular component	intracellular part	GO:0044424	0.3819
GPR98	G protein-coupled receptor 98	84059	ENSG00000164199	cellular component	intracellular part	GO:0044424	0.3819
STH	saitohin	246744	ENSG00000256762	cellular component	intracellular part	GO:0044424	0.3819
EML4	echinoderm microtubule associated protein like 4	27436	ENSG00000143924	cellular component	intracellular part	GO:0044424	0.3819
TALDO1	transaldolase 1	6888	ENSG00000177156	cellular component	intracellular part	GO:0044424	0.3819
ARL4D	ADP-ribosylation factor-like 4D	379	ENSG00000175906	cellular component	intracellular part	GO:0044424	0.3819
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6688	ENSG00000066336	cellular component	intracellular part	GO:0044424	0.3819
ETV4	ets variant 4	2118	ENSG00000175832	cellular component	intracellular part	GO:0044424	0.3819
ATP6V0E2	ATPase, H+ transporting V0 subunit e2	155066	ENSG00000171130	cellular component	intracellular part	GO:0044424	0.3819
PRDM14	PR domain containing 14	63978	ENSG00000147596	cellular component	intracellular part	GO:0044424	0.3819
SCN3A	sodium channel, voltage-gated, type III, alpha subunit	6328	ENSG00000153253	cellular component	intracellular part	GO:0044424	0.3819
CRHR1	corticotropin releasing hormone receptor 1	1394	ENSG00000120088	cellular component	intracellular part	GO:0044424	0.3819
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	23583	ENSG00000123415	cellular component	intracellular part	GO:0044424	0.3819
POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	5441	ENSG00000177700	cellular component	intracellular part	GO:0044424	0.3819
MTIF2	mitochondrial translational initiation factor 2	4528	ENSG00000085760	cellular component	intracellular part	GO:0044424	0.3819
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	intracellular part	GO:0044424	0.3819
GIMAP5	GTPase, IMAP family member 5	55340	ENSG00000196329	cellular component	intracellular part	GO:0044424	0.3819
SYNGR3	synaptogyrin 3	9143	ENSG00000127561	cellular component	intracellular part	GO:0044424	0.3819
SULF1	sulfatase 1	23213	ENSG00000137573	cellular component	intracellular part	GO:0044424	0.3819
EML6	echinoderm microtubule associated protein like 6	400954	ENSG00000214595	cellular component	intracellular part	GO:0044424	0.3819
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	cellular component	intracellular part	GO:0044424	0.3819
PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	5702	ENSG00000165916	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RAD52	RAD52 homolog (S. cerevisiae)	5893	ENSG00000002016	cellular component	intracellular organelle lumen	GO:0070013	0.3819
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	cellular component	intracellular organelle lumen	GO:0070013	0.3819
C11orf49	chromosome 11 open reading frame 49	79096	ENSG00000149179	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SYVN1	synovial apoptosis inhibitor 1, synoviolin	84447	ENSG00000162298	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MPG	N-methylpurine-DNA glycosylase	4350	ENSG00000103152	cellular component	intracellular organelle lumen	GO:0070013	0.3819
HAGH	hydroxyacylglutathione hydrolase	3029	ENSG00000063854	cellular component	intracellular organelle lumen	GO:0070013	0.3819
FOXL1	forkhead box L1	2300	ENSG00000176678	cellular component	intracellular organelle lumen	GO:0070013	0.3819
POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	11128	ENSG00000148606	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	cellular component	intracellular organelle lumen	GO:0070013	0.3819
FOXC2	forkhead box C2 (MFH-1, mesenchyme forkhead 1)	2303	ENSG00000176692	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RPA1	replication protein A1, 70kDa	6117	ENSG00000132383	cellular component	intracellular organelle lumen	GO:0070013	0.3819
KDM5A	lysine (K)-specific demethylase 5A	5927	ENSG00000073614	cellular component	intracellular organelle lumen	GO:0070013	0.3819
POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	10622	ENSG00000113356	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	25766	ENSG00000110844	cellular component	intracellular organelle lumen	GO:0070013	0.3819
TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	55720	ENSG00000167721	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PDIA2	protein disulfide isomerase family A, member 2	64714	ENSG00000185615	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DUSP3	dual specificity phosphatase 3	1845	ENSG00000108861	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	cellular component	intracellular organelle lumen	GO:0070013	0.3819
HOXC5	homeobox C5	3222	ENSG00000172789	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CDCA5	cell division cycle associated 5	113130	ENSG00000146670	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DMP1	dentin matrix acidic phosphoprotein 1	1758	ENSG00000152592	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	11194	ENSG00000197150	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CBR3	carbonyl reductase 3	874	ENSG00000159231	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CBX5	chromobox homolog 5	23468	ENSG00000094916	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae)	8464	ENSG00000196284	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ACP2	acid phosphatase 2, lysosomal	53	ENSG00000134575	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MMP11	matrix metallopeptidase 11 (stromelysin 3)	4320	ENSG00000099953	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MCRS1	microspherule protein 1	10445	ENSG00000187778	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RPS2	ribosomal protein S2	6187	ENSG00000140988	cellular component	intracellular organelle lumen	GO:0070013	0.3819
TMUB1	transmembrane and ubiquitin-like domain containing 1	83590	ENSG00000164897	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NTHL1	nth endonuclease III-like 1 (E. coli)	4913	ENSG00000065057	cellular component	intracellular organelle lumen	GO:0070013	0.3819
IQSEC3	IQ motif and Sec7 domain 3	440073	ENSG00000120645	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DPF2	D4, zinc and double PHD fingers family 2	5977	ENSG00000133884	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NR1H3	nuclear receptor subfamily 1, group H, member 3	10062	ENSG00000025434	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MYO1C	myosin IC	4641	ENSG00000197879	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	84364	ENSG00000149182	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CALCOCO1	calcium binding and coiled-coil domain 1	57658	ENSG00000012822	cellular component	intracellular organelle lumen	GO:0070013	0.3819
C19orf40	chromosome 19 open reading frame 40	91442	ENSG00000131944	cellular component	intracellular organelle lumen	GO:0070013	0.3819
EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	ENSG00000108883	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	57223	ENSG00000138041	cellular component	intracellular organelle lumen	GO:0070013	0.3819
HOXC11	homeobox C11	3227	ENSG00000123388	cellular component	intracellular organelle lumen	GO:0070013	0.3819
AKAP11	A kinase (PRKA) anchor protein 11	11215	ENSG00000023516	cellular component	intracellular organelle lumen	GO:0070013	0.3819
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	intracellular organelle lumen	GO:0070013	0.3819
ZNF385A	zinc finger protein 385A	25946	ENSG00000161642	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SP1	Sp1 transcription factor	6667	ENSG00000185591	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NOS3	nitric oxide synthase 3 (endothelial cell)	4846	ENSG00000164867	cellular component	intracellular organelle lumen	GO:0070013	0.3819
REPIN1	replication initiator 1	29803	ENSG00000214022	cellular component	intracellular organelle lumen	GO:0070013	0.3819
